lat,lon,Date,data
27.793,-82.413817,2/20/13,23.18
27.793,-82.413817,2/20/13,23.74
27.793,-82.413817,2/20/13,24.23
27.793067,-82.413967,2/20/13,21.28
27.793067,-82.413967,2/20/13,24.53
27.793067,-82.413967,2/20/13,24.47
27.793067,-82.413967,2/20/13,21.28
27.793067,-82.413967,2/20/13,24.53
27.793067,-82.413967,2/20/13,24.47
30.3365278,-87.4308333,2/20/13,11.23
27.79775,-82.41195,2/20/13,17.63
27.79775,-82.41195,2/20/13,17.79
27.79775,-82.41195,2/20/13,18.34
27.79775,-82.41195,2/20/13,17.63
27.79775,-82.41195,2/20/13,18.34
27.79775,-82.41195,2/20/13,17.79
30.3134722,-87.4415278,2/20/13,14.67
27.7938,-82.42015,2/20/13,19.39
27.7938,-82.42015,2/20/13,20.87
27.7938,-82.42015,2/20/13,21.12
27.7938,-82.42015,2/20/13,19.39
27.7938,-82.42015,2/20/13,20.87
27.7938,-82.42015,2/20/13,21.12
27.7764,-82.438733,2/20/13,18.39
27.7764,-82.438733,2/20/13,18.42
27.7764,-82.438733,2/20/13,18.85
27.7764,-82.438733,2/20/13,18.39
27.7764,-82.438733,2/20/13,18.85
27.7764,-82.438733,2/20/13,18.42
30.5806944,-87.1615194,2/20/13,11.51
30.5806944,-87.1615194,2/20/13,16.62
27.772583,-82.430967,2/20/13,18.66
27.772583,-82.430967,2/20/13,19.12
27.772583,-82.430967,2/20/13,19.55
27.772583,-82.430967,2/20/13,18.66
27.772583,-82.430967,2/20/13,19.12
27.772583,-82.430967,2/20/13,19.55
27.77895,-82.4232,2/20/13,18.11
27.77895,-82.4232,2/20/13,18.2
27.77895,-82.4232,2/20/13,18.96
27.77895,-82.4232,2/20/13,18.11
27.77895,-82.4232,2/20/13,18.96
27.77895,-82.4232,2/20/13,18.2
27.772467,-82.4231,2/20/13,18.12
27.772467,-82.4231,2/20/13,18.41
27.772467,-82.4231,2/20/13,19.17
27.772467,-82.4231,2/20/13,18.12
27.772467,-82.4231,2/20/13,19.17
27.772467,-82.4231,2/20/13,18.41
27.80015,-82.4254,2/20/13,18.9
27.80015,-82.4254,2/20/13,19.57
27.80015,-82.4254,2/20/13,19.51
27.80015,-82.4254,2/20/13,18.9
27.80015,-82.4254,2/20/13,19.57
27.80015,-82.4254,2/20/13,19.51
30.3709805,-87.1778583,2/20/13,12.5
27.71805,-82.48005,2/20/13,18.87
27.71805,-82.48005,2/20/13,18.95
27.71805,-82.48005,2/20/13,19.02
27.71805,-82.48005,2/20/13,18.87
27.71805,-82.48005,2/20/13,18.95
27.71805,-82.48005,2/20/13,19.02
30.373365,-87.0920531,2/20/13,10.53
30.3982194,-87.0483611,2/20/13,10.92
30.3272944,-87.1803888,2/20/13,11.14
26.9453433,-80.0738216,2/20/13,23.9
26.9453433,-80.0738216,2/20/13,23.9
26.9453433,-80.0738216,2/20/13,23.9
30.3838889,-86.8636111,2/20/13,13.3
26.947386,-80.09282,2/20/13,22.4
26.947386,-80.09282,2/20/13,22.4
26.947386,-80.09282,2/20/13,22.4
26.9580445,-80.1202703,2/20/13,21.5
26.9580445,-80.1202703,2/20/13,22
26.9580445,-80.1202703,2/20/13,21.3
26.9762877,-80.1319161,2/20/13,20.1
26.9762877,-80.1319161,2/20/13,19.9
26.9762877,-80.1319161,2/20/13,20.6
26.9432948,-80.121861,2/20/13,22.4
26.9432948,-80.121861,2/20/13,20.7
26.9432948,-80.121861,2/20/13,20.7
30.30614,-81.62877,2/21/13,14.6
29.6839649,-84.8815332,2/21/13,13.4
29.6839649,-84.8815332,2/21/13,14.7
26.8315933,-80.0601267,2/22/13,21.9
26.6397222,-80.0436111,2/22/13,24
26.6291666,-80.0458333,2/22/13,25.2
30.35359,-81.41286,2/25/13,19
30.35364,-81.41812,2/25/13,17.11
30.360243,-81.40797,2/25/13,17.44
30.37115,-81.43194,2/25/13,18.08
30.3665,-81.42319,2/25/13,18.86
30.4540194,-87.3590555,2/26/13,16.23
30.3365278,-87.4308333,2/26/13,15.74
30.3134722,-87.4415278,2/26/13,16.32
30.5806944,-87.1615194,2/26/13,15.99
30.3709805,-87.1778583,2/26/13,15.32
30.373365,-87.0920531,2/26/13,16.08
30.3982194,-87.0483611,2/26/13,15.72
30.3272944,-87.1803888,2/26/13,15.31
30.3838889,-86.8636111,2/26/13,16.2
26.5393196,-81.9188003,2/26/13,26.1
26.91945,-82.05588,2/26/13,24.28
26.92326,-82.07884,2/26/13,24
26.66542,-82.103,2/26/13,24.58
27.858999,-82.383003,2/27/13,22.39
27.858999,-82.383003,2/27/13,22.36
27.858999,-82.383003,2/27/13,22.63
27.8552,-82.392783,2/27/13,21.9
27.8552,-82.392783,2/27/13,21.79
27.8552,-82.392783,2/27/13,22.47
27.8552,-82.392783,2/27/13,21.9
27.8552,-82.392783,2/27/13,21.79
27.8552,-82.392783,2/27/13,22.47
30.2522222,-81.6577778,2/27/13,17.65
30.2522222,-81.6577778,2/27/13,17.65
30.2522222,-81.6577778,2/27/13,17.64
30.2522222,-81.6577778,2/27/13,18.03
30.1566667,-81.6838889,2/27/13,17.89
30.1566667,-81.6838889,2/27/13,17.87
30.1566667,-81.6838889,2/27/13,17.9
30.1566667,-81.6838889,2/27/13,17.98
30.1566667,-81.6838889,2/27/13,18.06
30.1768889,-81.6509722,2/27/13,17.97
30.1768889,-81.6509722,2/27/13,17.98
30.1768889,-81.6509722,2/27/13,17.95
30.20274,-85.71298,2/27/13,15.7
30.20274,-85.71298,2/27/13,15.7
29.9847222,-81.3283333,2/28/13,18.9
29.9847222,-81.3283333,2/28/13,18.89
29.7683333,-81.2588889,2/28/13,18.62
29.7683333,-81.2588889,2/28/13,18.43
29.5611111,-81.1805556,2/28/13,20.32
29.5611111,-81.1805556,2/28/13,20.15
29.6200111,-81.2076944,2/28/13,19.17
29.6200111,-81.2076944,2/28/13,18.94
29.8661889,-81.3059083,2/28/13,18.82
29.8661889,-81.3059083,2/28/13,18.81
29.6647222,-81.2180556,2/28/13,18.88
29.6647222,-81.2180556,2/28/13,18.88
30.0621833,-81.369175,2/28/13,18.8
30.0621833,-81.369175,2/28/13,18.78
29.4760277,-81.1363611,2/28/13,20.27
29.4760277,-81.1363611,2/28/13,19.95
30.4152722,-87.2513111,3/3/13,16.31
30.3624166,-87.3449444,3/3/13,12.96
30.4312777,-87.1905277,3/3/13,12.1
30.4109222,-87.2588166,3/3/13,14.32
28.5013853,-80.7686577,3/4/13,14.12
28.3927778,-80.7361111,3/4/13,14.33
28.335,-80.7133333,3/4/13,15.68
28.335,-80.7133333,3/4/13,15.7
28.1944444,-80.6488889,3/4/13,16
28.125,-80.6166667,3/4/13,15.83
30.0578277,-85.4042083,3/4/13,15.75
30.0578277,-85.4042083,3/4/13,12.84
30.0468056,-85.4092222,3/4/13,13.84
30.0468056,-85.4092222,3/4/13,13.78
25.9006722,-80.1443668,3/4/13,20.95
25.9006722,-80.1443668,3/4/13,21.24
25.9006722,-80.1443668,3/4/13,21.25
28.8374989,-80.7948211,3/4/13,14.5
28.8374989,-80.7948211,3/4/13,14.5
25.8939883,-80.1540054,3/4/13,20.67
25.8939883,-80.1540054,3/4/13,21.21
25.8939883,-80.1540054,3/4/13,21.45
25.9448704,-80.1277678,3/4/13,21.2
25.9448704,-80.1277678,3/4/13,21.58
25.9448704,-80.1277678,3/4/13,21.44
30.1410833,-85.5690278,3/4/13,14.41
30.1410833,-85.5690278,3/4/13,14.52
25.917671,-80.1257684,3/4/13,21.47
25.917671,-80.1257684,3/4/13,20.87
25.917671,-80.1257684,3/4/13,20.86
25.9017218,-80.1422694,3/4/13,21.3
25.9017218,-80.1422694,3/4/13,21.43
25.9017218,-80.1422694,3/4/13,21.67
25.9003731,-80.1324663,3/4/13,22.7
25.9003731,-80.1324663,3/4/13,22.73
25.9003731,-80.1324663,3/4/13,22.73
25.871374,-80.1550667,3/4/13,19.01
25.871374,-80.1550667,3/4/13,19.02
25.871374,-80.1550667,3/4/13,19.07
25.8464751,-80.1669677,3/4/13,18.11
25.8464751,-80.1669677,3/4/13,18.01
25.8464751,-80.1669677,3/4/13,18.04
25.8300761,-80.1585673,3/4/13,15.41
25.8300761,-80.1585673,3/4/13,15.45
25.8300761,-80.1585673,3/4/13,15.51
25.8150757,-80.1752699,3/4/13,18.19
25.8150757,-80.1752699,3/4/13,18.16
25.8150757,-80.1752699,3/4/13,18.14
29.0080556,-80.9094444,3/4/13,16.9
28.9525,-80.8447222,3/4/13,13.7
28.8768662,-80.8381051,3/4/13,14.4
30.18509,-81.61504,3/4/13,9.93
30.17881,-81.63803,3/4/13,10.96
25.8720738,-80.1647689,3/4/13,20.48
25.8720738,-80.1647689,3/4/13,20.01
25.8720738,-80.1647689,3/4/13,20.03
25.8451746,-80.1733678,3/4/13,18.37
25.8451746,-80.1733678,3/4/13,19.05
25.8451746,-80.1733678,3/4/13,19.77
25.9294714,-80.1503688,3/4/13,20.55
25.9294714,-80.1503688,3/4/13,20.34
25.9294714,-80.1503688,3/4/13,21.29
25.874085,-80.181481,3/4/13,20.1
25.874085,-80.181481,3/4/13,20.37
25.874085,-80.181481,3/4/13,20.47
25.9188055,-80.324533,3/4/13,19.56
25.9188055,-80.324533,3/4/13,19.62
25.9188055,-80.324533,3/4/13,19.69
25.8698458,-80.338623,3/4/13,21.09
25.8698458,-80.338623,3/4/13,22.44
25.8698458,-80.338623,3/4/13,22.5
25.9297088,-80.152196,3/4/13,20.52
25.9297088,-80.152196,3/4/13,20.77
25.9297088,-80.152196,3/4/13,20.38
25.9646166,-80.310543,3/4/13,20.01
25.9646166,-80.310543,3/4/13,20.63
25.9646166,-80.310543,3/4/13,20.91
27.972601,-82.620201,3/5/13,16.22
27.972601,-82.620201,3/5/13,16.31
27.972601,-82.620201,3/5/13,16.54
27.918501,-82.537903,3/5/13,15.91
27.918501,-82.537903,3/5/13,15.89
27.918501,-82.537903,3/5/13,15.99
27.8902,-82.548798,3/5/13,16.08
27.8902,-82.548798,3/5/13,16.09
27.8902,-82.548798,3/5/13,16.16
28.737899,-80.801855,3/5/13,14.26
28.6358333,-80.8019444,3/5/13,15.17
28.6033333,-80.7983333,3/5/13,15.39
27.989901,-82.631599,3/5/13,16.63
27.989901,-82.631599,3/5/13,16.68
27.989901,-82.631599,3/5/13,16.73
27.9687,-82.562103,3/5/13,15.74
27.9687,-82.562103,3/5/13,15.93
27.9687,-82.562103,3/5/13,16.64
27.969999,-82.574303,3/5/13,15.35
27.969999,-82.574303,3/5/13,15.2
27.969999,-82.574303,3/5/13,15.46
27.9676,-82.575996,3/5/13,15.14
27.9676,-82.575996,3/5/13,15.15
27.9676,-82.575996,3/5/13,15.75
27.979401,-82.683296,3/5/13,16.39
27.979401,-82.683296,3/5/13,16.46
27.979401,-82.683296,3/5/13,16.55
27.945601,-82.694298,3/5/13,15.73
27.945601,-82.694298,3/5/13,15.73
27.945601,-82.694298,3/5/13,15.76
27.927799,-82.639702,3/5/13,16.14
27.927799,-82.639702,3/5/13,16.16
27.927799,-82.639702,3/5/13,16.47
27.9002,-82.592003,3/5/13,16.31
27.9002,-82.592003,3/5/13,16.4
27.9002,-82.592003,3/5/13,16.59
28.069938,-80.5689222,3/5/13,14.72
27.8519,-82.580803,3/5/13,16.88
27.8519,-82.580803,3/5/13,17.11
27.8519,-82.580803,3/5/13,17.17
28.044663,-80.5763131,3/5/13,15.78
27.9885442,-80.5324773,3/5/13,15.14
27.9885442,-80.5324773,3/5/13,15.27
27.9468644,-80.5284412,3/5/13,15.84
27.8881968,-80.4851152,3/5/13,15.23
27.7975374,-80.449608,3/5/13,15.48
27.7975374,-80.449608,3/5/13,15.5
27.6920761,-80.3868992,3/5/13,15.89
27.6585583,-80.3763224,3/5/13,17.02
27.6196876,-80.3684832,3/5/13,16.79
27.5897997,-80.3560998,3/5/13,16.89
28.7319173,-80.7172355,3/5/13,13.57
28.7319173,-80.7172355,3/5/13,13.61
30.1958333,-85.7027778,3/5/13,16.35
30.1958333,-85.7027778,3/5/13,16.01
30.1958333,-85.7027778,3/5/13,15.82
30.2108056,-85.69775,3/5/13,16.83
30.2108056,-85.69775,3/5/13,16.41
30.2108056,-85.69775,3/5/13,15.01
30.152,-85.65875,3/5/13,15.44
30.152,-85.65875,3/5/13,15.36
30.152,-85.65875,3/5/13,15.7
25.7933757,-80.1809695,3/5/13,19.73
25.7933757,-80.1809695,3/5/13,19.54
25.7933757,-80.1809695,3/5/13,19.55
25.802675,-80.1659703,3/5/13,18.68
25.802675,-80.1659703,3/5/13,18.7
25.802675,-80.1659703,3/5/13,18.73
30.4540194,-87.3590555,3/5/13,14.06
25.7779759,-80.1827709,3/5/13,20.57
25.7779759,-80.1827709,3/5/13,20.59
25.7779759,-80.1827709,3/5/13,20.68
25.7562781,-80.1742698,3/5/13,19.93
25.7562781,-80.1742698,3/5/13,19.92
25.7562781,-80.1742698,3/5/13,19.89
25.7665764,-80.1405694,3/5/13,21.14
25.7665764,-80.1405694,3/5/13,20.52
25.7665764,-80.1405694,3/5/13,20.21
30.3365278,-87.4308333,3/5/13,14.27
25.747777,-80.1850708,3/5/13,18.89
25.747777,-80.1850708,3/5/13,18.92
25.747777,-80.1850708,3/5/13,18.94
30.3134722,-87.4415278,3/5/13,14.03
30.5806944,-87.1615194,3/5/13,14.57
30.3709805,-87.1778583,3/5/13,14.05
30.373365,-87.0920531,3/5/13,14.22
30.3982194,-87.0483611,3/5/13,14.19
30.3272944,-87.1803888,3/5/13,14.37
30.3838889,-86.8636111,3/5/13,14.31
25.7485328,-80.1998211,3/5/13,18.57
25.7485328,-80.1998211,3/5/13,18.58
25.7485328,-80.1998211,3/5/13,18.58
25.78348,-80.23984,3/5/13,19.95
25.78348,-80.23984,3/5/13,19.81
25.78348,-80.23984,3/5/13,19.84
25.770035,-80.1915094,3/5/13,20.8
25.770035,-80.1915094,3/5/13,20.6
25.770035,-80.1915094,3/5/13,20.75
25.8072788,-80.2601771,3/5/13,22.79
25.8072788,-80.2601771,3/5/13,24.14
25.8072788,-80.2601771,3/5/13,24.48
26.20701,-81.81367,3/5/13,18.38
26.20701,-81.81367,3/5/13,19.81
26.9,-82.15,3/5/13,16.99
26.9,-82.15,3/5/13,17.02
26.9,-82.15,3/5/13,17.03
26.9,-82.15,3/5/13,17.04
26.1882,-81.81187,3/5/13,18.94
26.1882,-81.81187,3/5/13,18.59
26.1782,-81.8112,3/5/13,19.16
26.1782,-81.8112,3/5/13,18.43
26.16866,-81.80893,3/5/13,19.6
26.16866,-81.80893,3/5/13,18.59
26.85,-82.15,3/5/13,16.8
26.85,-82.15,3/5/13,16.8
26.85,-82.15,3/5/13,16.84
26.85,-82.133333,3/5/13,17.44
26.85,-82.133333,3/5/13,17.38
26.85,-82.133333,3/5/13,17.34
26.85,-82.133333,3/5/13,17.35
26.85,-82.1,3/5/13,18.18
26.85,-82.1,3/5/13,18.01
26.85,-82.1,3/5/13,18
26.85,-82.1,3/5/13,18.01
26.85,-82.1,3/5/13,18.01
26.8333333,-82.15,3/5/13,16.86
26.8333333,-82.15,3/5/13,16.89
26.8166666,-82.133333,3/5/13,17.92
26.8166666,-82.133333,3/5/13,17.9
26.8166666,-82.133333,3/5/13,17.87
26.8166666,-82.1,3/5/13,18.8
26.8166666,-82.1,3/5/13,18.14
26.8166666,-82.1,3/5/13,17.94
26.8166666,-82.1,3/5/13,17.91
26.8166666,-82.1,3/5/13,17.89
26.8166666,-82.1,3/5/13,17.88
26.8166666,-82.1,3/5/13,17.88
26.8166666,-82.1,3/5/13,17.88
26.8,-82.116666,3/5/13,18.27
26.8,-82.116666,3/5/13,18.49
26.8,-82.116666,3/5/13,17.77
26.8,-82.116666,3/5/13,17.78
26.8,-82.116666,3/5/13,17.78
26.7833333,-82.066666,3/5/13,17.69
26.7833333,-82.066666,3/5/13,17.67
26.7833333,-82.066666,3/5/13,17.59
26.7833333,-82.066666,3/5/13,17.54
26.7666666,-82.116666,3/5/13,18.33
26.7666666,-82.116666,3/5/13,18.12
26.7666666,-82.116666,3/5/13,17.73
26.7666666,-82.116666,3/5/13,17.66
25.8104144,-80.264297,3/5/13,19.61
25.8104144,-80.264297,3/5/13,19.82
25.8104144,-80.264297,3/5/13,20.38
25.8961444,-80.379179,3/5/13,21.4
25.8961444,-80.379179,3/5/13,21.53
25.8961444,-80.379179,3/5/13,21.35
27.826099,-82.567497,3/5/13,17.19
27.826099,-82.567497,3/5/13,17.74
27.826099,-82.567497,3/5/13,17.77
28.6869583,-80.812425,3/5/13,13.93
28.6869583,-80.812425,3/5/13,13.93
28.6869583,-80.812425,3/5/13,13.81
27.855801,-82.553299,3/5/13,16.87
27.855801,-82.553299,3/5/13,16.99
27.855801,-82.553299,3/5/13,17.04
27.8818,-82.577499,3/5/13,16.55
27.8818,-82.577499,3/5/13,16.62
27.8818,-82.577499,3/5/13,16.2
27.9291,-82.587303,3/5/13,16.1
27.9291,-82.587303,3/5/13,16.11
27.9291,-82.587303,3/5/13,16.27
27.937401,-82.565002,3/5/13,15.68
27.937401,-82.565002,3/5/13,15.72
27.937401,-82.565002,3/5/13,15.86
27.952801,-82.641602,3/5/13,16.36
27.952801,-82.641602,3/5/13,16.39
27.952801,-82.641602,3/5/13,16.8
27.9904,-82.659302,3/5/13,15.64
27.9904,-82.659302,3/5/13,15.81
27.9904,-82.659302,3/5/13,15.87
26.1409,-81.7851,3/6/13,20.2
26.1409,-81.7851,3/6/13,20.1
26.1633,-81.7865,3/6/13,20.4
26.1633,-81.7865,3/6/13,20.1
26.1254,-81.7704,3/6/13,20.2
26.1254,-81.7704,3/6/13,19.9
25.2620511,-80.4288606,3/6/13,19.49
25.2620511,-80.4288606,3/6/13,19.85
25.2620511,-80.4288606,3/6/13,20.18
25.5196864,-80.2393748,3/6/13,18.72
25.5196864,-80.2393748,3/6/13,18.71
25.5196864,-80.2393748,3/6/13,18.72
25.5264328,-80.3070577,3/6/13,19.82
25.5264328,-80.3070577,3/6/13,19.78
25.5264328,-80.3070577,3/6/13,19.79
25.4726881,-80.2844755,3/6/13,19.05
25.4726881,-80.2844755,3/6/13,18.84
25.4726881,-80.2844755,3/6/13,18.84
25.4011904,-80.2553746,3/6/13,18.66
25.4011904,-80.2553746,3/6/13,18.67
25.4011904,-80.2553746,3/6/13,18.66
25.3695913,-80.2799748,3/6/13,19.19
25.3695913,-80.2799748,3/6/13,19.18
25.3695913,-80.2799748,3/6/13,19.18
25.3367944,-80.3200766,3/6/13,18.71
25.3367944,-80.3200766,3/6/13,18.72
25.3367944,-80.3200766,3/6/13,18.72
25.308595,-80.3488753,3/6/13,19.45
25.308595,-80.3488753,3/6/13,19.47
25.308595,-80.3488753,3/6/13,19.48
25.2298977,-80.3767774,3/6/13,19.51
25.2298977,-80.3767774,3/6/13,19.52
25.2298977,-80.3767774,3/6/13,19.53
30.28477,-81.65615,3/6/13,14.5
30.28274,-81.652006,3/6/13,14.65
25.251496,-80.4140785,3/6/13,19.36
25.251496,-80.4140785,3/6/13,19.38
25.251496,-80.4140785,3/6/13,19.4
25.5360433,-80.3252712,3/6/13,20.14
25.5360433,-80.3252712,3/6/13,20.78
25.5360433,-80.3252712,3/6/13,21.18
25.5411866,-80.3284753,3/6/13,18.82
25.5411866,-80.3284753,3/6/13,21.32
25.5411866,-80.3284753,3/6/13,22.02
25.5372206,-80.3330313,3/6/13,20.77
25.4893606,-80.33814,3/6/13,19.74
25.4893606,-80.33814,3/6/13,20.98
25.4893606,-80.33814,3/6/13,21.08
25.4707887,-80.3740089,3/6/13,20.48
25.4707887,-80.3740089,3/6/13,21.01
25.4707887,-80.3740089,3/6/13,21.19
25.5195874,-80.3319765,3/6/13,20.71
25.5195874,-80.3319765,3/6/13,20.74
25.5195874,-80.3319765,3/6/13,20.83
27.4943333,-82.5246666,3/6/13,19
27.5288333,-82.5051666,3/6/13,19
27.5288333,-82.5051666,3/6/13,18
26.69181,-81.75961,3/6/13,21.1
26.73004,-81.70174,3/6/13,19.77
26.6671,-81.89645,3/6/13,19.15
27.8525,-82.409,3/6/13,17.38
27.8525,-82.409,3/6/13,17.38
27.8525,-82.409,3/6/13,17.37
27.8525,-82.409,3/6/13,17.36
27.8525,-82.409,3/6/13,17.35
25.2901547,-80.444653,3/6/13,20.88
25.2901547,-80.444653,3/6/13,21.84
25.2901547,-80.444653,3/6/13,22.54
25.5449444,-80.34606,3/6/13,21.77
25.5449444,-80.34606,3/6/13,22.23
25.5449444,-80.34606,3/6/13,22.25
25.6613889,-80.4805556,3/6/13,22.28
25.6613889,-80.4805556,3/6/13,23.06
25.6613889,-80.4805556,3/6/13,23.11
25.5375127,-80.343472,3/6/13,20.97
25.5375127,-80.343472,3/6/13,21.23
25.5375127,-80.343472,3/6/13,21.24
25.4894444,-80.347222,3/6/13,21.2
25.4894444,-80.347222,3/6/13,21.21
25.4894444,-80.347222,3/6/13,21.2
25.4895566,-80.363251,3/6/13,21.09
25.4895566,-80.363251,3/6/13,21.08
25.4895566,-80.363251,3/6/13,21.09
25.4712927,-80.379229,3/6/13,24.65
25.4712927,-80.379229,3/6/13,22.71
25.4712927,-80.379229,3/6/13,22.71
25.5197419,-80.363607,3/6/13,21.7
25.5197419,-80.363607,3/6/13,21.99
25.5197419,-80.363607,3/6/13,21.99
28.2833333,-80.6333333,3/7/13,15.27
26.2825,-81.8019,3/7/13,18.8
28.3388889,-80.6777778,3/7/13,15.55
28.3683333,-80.681944,3/7/13,15.53
25.7375794,-80.1833694,3/7/13,19.21
25.7375794,-80.1833694,3/7/13,19.2
25.7375794,-80.1833694,3/7/13,19.18
25.7291777,-80.1602691,3/7/13,19.82
25.7291777,-80.1602691,3/7/13,19.77
25.7291777,-80.1602691,3/7/13,19.33
25.6937801,-80.2075693,3/7/13,18.21
25.6937801,-80.2075693,3/7/13,18.22
25.6937801,-80.2075693,3/7/13,18.22
25.68568,-80.1835687,3/7/13,18.85
25.68568,-80.1835687,3/7/13,18.64
25.68568,-80.1835687,3/7/13,18.69
25.6514821,-80.2590735,3/7/13,18.49
25.6514821,-80.2590735,3/7/13,18.5
25.6514821,-80.2590735,3/7/13,18.52
25.6440827,-80.1914706,3/7/13,18.61
25.6440827,-80.1914706,3/7/13,18.62
25.6440827,-80.1914706,3/7/13,18.63
25.599983,-80.2362733,3/7/13,18.13
25.599983,-80.2362733,3/7/13,18.14
25.599983,-80.2362733,3/7/13,18.15
25.570684,-80.19177,3/7/13,17.98
25.570684,-80.19177,3/7/13,17.98
25.570684,-80.19177,3/7/13,17.99
30.30614,-81.62877,3/7/13,12.92
25.5646092,-80.3048453,3/7/13,17.63
25.5646092,-80.3048453,3/7/13,17.67
25.61047,-80.30354,3/7/13,18.07
25.61047,-80.30354,3/7/13,18.06
25.629386,-80.318,3/7/13,20.59
25.629386,-80.318,3/7/13,20.59
25.629386,-80.318,3/7/13,20.57
25.7036788,-80.2472057,3/7/13,18.33
25.7036788,-80.2472057,3/7/13,19
25.7036788,-80.2472057,3/7/13,18.86
25.6583676,-80.2659342,3/7/13,18.79
25.6583676,-80.2659342,3/7/13,20.36
25.6583676,-80.2659342,3/7/13,19.88
26.9833333,-82.216666,3/7/13,16.51
26.9833333,-82.216666,3/7/13,16.51
26.9666666,-82.183333,3/7/13,16.59
26.9666666,-82.183333,3/7/13,16.63
26.95,-82.216666,3/7/13,16.8
26.95,-82.216666,3/7/13,16.79
26.95,-82.183333,3/7/13,17.01
26.95,-82.183333,3/7/13,17.02
26.95,-82.066666,3/7/13,17.86
26.95,-82.066666,3/7/13,17.8
26.9333333,-82.183333,3/7/13,16.95
26.9333333,-82.183333,3/7/13,17.05
26.9333333,-82.183333,3/7/13,17.2
26.9166666,-82.1,3/7/13,17.39
26.9166666,-82.1,3/7/13,17.4
26.9166666,-82.1,3/7/13,17.4
26.9166666,-82.1,3/7/13,17.86
26.9166666,-82.1,3/7/13,17.87
26.9833333,-81.983333,3/7/13,18.72
26.9833333,-81.983333,3/7/13,17.65
26.9833333,-81.983333,3/7/13,17.63
26.95,-82,3/7/13,18.11
26.95,-82,3/7/13,18.11
26.9333333,-82.033333,3/7/13,17.46
26.9333333,-82.033333,3/7/13,17.46
27.94,-82.421,3/7/13,16.36
27.93,-82.425,3/7/13,17.41
27.93,-82.425,3/7/13,17.41
27.93,-82.425,3/7/13,17.41
27.93,-82.425,3/7/13,17.42
27.93,-82.425,3/7/13,17.42
27.93,-82.424,3/7/13,15.53
25.6111847,-80.309872,3/7/13,21.02
25.6111847,-80.309872,3/7/13,21.13
25.6111847,-80.309872,3/7/13,21.27
25.6238888,-80.343611,3/7/13,19.99
25.6238888,-80.343611,3/7/13,20
25.6238888,-80.343611,3/7/13,20.04
25.741053,-80.310678,3/7/13,19.49
25.741053,-80.310678,3/7/13,19.69
25.741053,-80.310678,3/7/13,19.73
25.6740683,-80.284035,3/7/13,20.69
25.6740683,-80.284035,3/7/13,20.84
25.6740683,-80.284035,3/7/13,20.89
28.4408383,-80.6343777,3/7/13,14.34
28.4408383,-80.6343777,3/7/13,14.34
28.366946,-80.6330998,3/7/13,14.96
30.4055,-86.6371667,3/10/13,16.4
30.4831667,-86.479,3/10/13,16.7
30.4019083,-86.6076027,3/10/13,15.4
30.4753666,-86.3324055,3/10/13,15.4
30.4105,-86.4908333,3/10/13,16.1
30.502,-86.4501667,3/10/13,17.6
30.4511667,-86.4201667,3/10/13,17.2
30.407,-86.3035833,3/10/13,16
30.4028333,-86.4256667,3/10/13,18
30.3983333,-86.2291667,3/10/13,17.9
30.3741667,-86.1136667,3/10/13,15.6
30.4233333,-86.1576667,3/10/13,17
30.4648333,-86.1575,3/10/13,16.7
30.4241667,-86.6075,3/10/13,16.4
30.4566667,-86.5897222,3/10/13,15.7
30.4638333,-86.5923333,3/10/13,15.5
30.3887222,-86.4899444,3/10/13,16.8
30.3926667,-86.5063333,3/10/13,15.5
30.488,-86.2093333,3/10/13,14.5
27.896999,-82.438202,3/11/13,17.92
27.896999,-82.438202,3/11/13,17.94
27.896999,-82.438202,3/11/13,19.11
27.8493,-82.431396,3/11/13,17.65
27.8493,-82.431396,3/11/13,17.83
27.8493,-82.431396,3/11/13,17.88
27.908899,-82.463203,3/11/13,17.92
27.876499,-82.413803,3/11/13,18.07
27.876499,-82.413803,3/11/13,18.18
27.876499,-82.413803,3/11/13,18.14
27.8281,-82.413101,3/11/13,18.44
27.8281,-82.413101,3/11/13,18.42
27.8281,-82.413101,3/11/13,18.43
27.809601,-82.445999,3/11/13,17.78
27.809601,-82.445999,3/11/13,17.97
27.809601,-82.445999,3/11/13,18
27.7813,-82.474098,3/11/13,17.61
27.7813,-82.474098,3/11/13,17.62
27.7813,-82.474098,3/11/13,17.66
30.34173,-81.62808,3/11/13,17.18
29.6839649,-84.8815332,3/11/13,16.2
29.6839649,-84.8815332,3/11/13,16
27.23004,-82.50286,3/11/13,19.48
27.34217,-82.54941,3/11/13,18.33
27.33515,-82.54778,3/11/13,18.63
27.34574,-82.54866,3/11/13,18.26
27.29871,-82.51877,3/11/13,20.95
27.30407,-82.51404,3/11/13,20.95
27.27814,-82.52309,3/11/13,20.96
27.889299,-82.477402,3/11/13,18.39
27.889299,-82.477402,3/11/13,18.38
27.889299,-82.477402,3/11/13,18.36
27.85889,-82.468597,3/11/13,18.35
27.85889,-82.468597,3/11/13,18.25
27.85889,-82.468597,3/11/13,18.25
27.8524,-82.409302,3/11/13,18.08
27.8524,-82.409302,3/11/13,18.23
27.8524,-82.409302,3/11/13,18.3
27.786501,-82.4272,3/11/13,18.05
27.786501,-82.4272,3/11/13,18.05
27.786501,-82.4272,3/11/13,18.09
27.812901,-82.478897,3/11/13,17.8
27.812901,-82.478897,3/11/13,17.8
27.812901,-82.478897,3/11/13,17.8
